resp_id,aes_canton,aes_langreg,t0sex,t0fmedu_comp,t0immig,t1bqvalids,t2bqvalids,t3bqvalids,t1wt,t2wt,t3wt,t0hisei08_3q,t0wlem_3q,t0st_nprog_req3,t1educ_class_1_r,t2educ_class_1_r,t3educ_class_1_r
4012511,2,1,2,2,2,1,0,1,24.76596452372186,,51.54593518763281,2,3,1,8,,8
4012513,24,2,1,2,1,1,1,1,17.14141720968907,16.93927068522193,17.65210719811409,3,2,1,8,8,8
4012514,9,1,2,1,1,1,1,1,12.60886738090569,11.4661592058497,11.86977342511367,1,2,1,8,8,8
4012516,9,1,1,1,2,1,1,1,1.86529651998611,2.295943512777633,1.993801819602549,3,3,1,8,8,8
4012518,22,2,1,0,3,1,1,1,49.51124454731142,43.76097216539866,53.14343903194815,1,1,3,1,6,6
4012519,14,1,2,1,1,1,.e,.e,.0326077702926537,,,2,3,1,8,,
4012520,3,1,1,0,1,1,1,1,34.25790168076065,29.61234446723426,28.04560338775103,1,2,3,6,6,6
4012521,15,1,1,2,1,1,1,1,.5773571833374678,.6268060713854817,.6979438637720844,3,3,1,8,8,8
4012528,23,2,1,1,1,1,1,1,3.180713838313269,2.638933626359839,3.098559021992902,2,2,3,6,6,6
4012530,13,1,2,2,1,1,1,1,25.79203356637423,18.64853253460316,23.3876919572421,2,2,1,7,7,7
4012532,25,2,2,2,3,0,1,1,,29.06226943230007,13.20311115729696,3,2,1,,8,8
4012534,1,1,1,1,1,1,0,0,.100263886322468,,,2,2,3,6,,
4012537,2,1,2,1,1,1,1,1,68.43601443295969,53.91863829373116,64.53303084461891,2,3,2,6,6,6
4012543,23,1,2,2,1,1,1,1,.6153080506862566,.5546124956200223,.4978908979978083,2,3,1,8,8,8
4012550,10,1,1,2,1,1,1,1,1.692881381858073,1.641372417979987,1.52491215000328,3,2,2,8,8,8
4012552,2,1,1,2,1,1,1,1,27.83050727473961,27.9889139438046,29.41178646579297,3,1,3,3,6,6
4012556,21,3,1,1,2,1,1,1,6.272864178968139,6.28706915370987,5.566513337741606,2,2,2,7,7,7
4012558,1,1,1,0,2,1,1,1,11.03888443786914,12.84577364039853,14.37356882129689,1,1,3,3,2,2
4012560,17,1,1,1,1,1,1,1,4.167324709545694,3.138897666445428,3.590388271368446,3,3,3,6,6,6
4012563,19,1,2,1,2,1,1,1,13.41052686660177,12.99322555187974,14.76680731550113,1,2,2,6,6,6
4012565,22,2,1,2,1,1,1,1,35.19095020277197,40.1672974798508,36.45286802499348,2,2,1,8,8,8
4012567,22,2,2,1,1,1,1,0,23.6650883089199,21.72101101021675,,2,2,2,4,6,
4012574,1,1,2,1,1,1,1,1,35.56033361836013,36.45458557254931,28.45478429716869,2,3,1,8,8,8
4012576,6,1,2,2,3,1,0,.e,.050723654940941,,,1,2,1,8,,
4012580,17,1,1,1,1,1,1,0,5.757873015610109,5.046313298495869,,2,2,3,6,6,
4012586,22,2,1,1,1,1,1,1,26.09547310345371,28.26962619489057,26.50622832188809,2,,1,4,6,6
4012590,17,1,1,1,1,1,1,1,19.10865058537567,17.34735471810656,19.01411780618149,2,3,2,6,6,6
4012591,26,2,2,0,1,1,0,0,.043581438384527,,,1,3,3,6,,
4012592,23,2,2,1,3,1,1,1,2.703430346434011,1.606869570877956,2.589453749564591,1,1,3,6,3,6
4012597,21,3,1,1,3,1,1,1,9.315517121008114,7.239873999786577,11.04661821177881,1,2,1,7,7,7
4012598,1,1,1,1,1,1,0,0,.6465812170045817,,,1,1,3,5,,
4012603,3,1,2,1,1,1,1,1,7.765324908381927,7.21666618546445,7.138134523802437,2,1,3,6,6,6
4012605,2,2,2,2,2,1,.e,.e,.0406538006617781,,,1,1,3,6,,
4012607,23,2,1,2,1,1,1,1,3.047699436778328,2.75296553585784,2.954886095508075,1,3,1,9,9,9
4012609,18,1,2,1,2,1,1,1,5.631001424926247,7.377186215652597,5.013829651735546,2,3,1,8,8,8
4012610,22,2,2,2,2,1,0,0,28.20521580655786,,,3,1,2,6,,
4012611,10,2,2,2,3,1,1,0,5.134972563173804,5.289611947582899,,1,3,3,4,6,
4012613,25,2,1,1,2,1,1,1,15.62671939374089,13.35815459292572,12.88220634101793,2,2,1,9,9,9
4012614,15,1,1,0,1,1,0,0,1.637701209508123,,,1,2,2,6,,
4012616,19,1,1,1,1,1,1,1,12.5566430405821,15.15090157104701,11.76999290443626,2,1,2,6,6,6
4012618,11,1,2,2,3,1,1,1,6.079112770447046,5.223454341533753,5.886608392764002,1,3,2,8,8,8
4012626,20,1,1,2,1,1,1,1,2.820829479533011,3.36433214399288,4.056124995613864,2,2,2,4,6,6
4012627,21,3,2,2,1,1,1,1,9.550481669377728,7.958466139663408,8.20885774132465,2,3,1,8,8,8
4012629,24,2,1,2,1,1,0,1,5.011283004971968,,15.59402969263651,3,2,1,8,,7
4012634,3,1,1,1,1,1,1,1,16.51860509274619,14.89641567960033,16.99102402472639,2,2,1,8,8,8
4012635,16,1,2,0,1,1,1,0,1.618604478065967,1.766412699377825,,1,3,1,8,8,
4012636,5,1,2,,,1,1,1,10.92030523731407,6.451720540600297,11.48592609148084,,3,1,8,8,8
4012638,26,2,1,1,1,1,1,1,2.037513295205446,1.787816932378485,1.98674361824082,2,,1,8,8,8
4012641,2,2,2,2,1,1,0,0,2.126023020561915,,,1,1,3,3,,
4012642,7,1,2,2,2,1,1,1,1.441919273983431,2.170183682386206,1.640936951928192,2,3,1,8,8,8
4012647,18,1,1,0,1,1,1,1,5.88076342731846,4.726268293198211,5.461407484640568,2,1,3,6,6,6
4012653,23,1,2,0,3,1,1,0,10.61844875497678,10.16448162426532,,1,1,3,6,1,
4012658,12,1,1,1,3,1,1,1,4.800472529703083,3.944028223071862,4.106559190149916,,1,2,9,9,9
4012661,1,1,2,2,1,1,1,1,6.002819053479439,7.792742434457524,9.218063306537235,3,3,2,8,6,6
4012666,9,1,2,1,1,1,0,0,.0252767114686752,,,3,3,1,8,,
4012667,19,1,1,1,1,1,1,1,5.037883466761288,6.181831985975611,5.82710641501826,3,1,2,1,6,6
4012669,10,2,1,1,1,1,1,1,3.563077502452134,3.775850273686333,3.638527406983057,1,2,3,3,6,6
4012673,8,1,2,0,2,1,0,0,.0110201511098662,,,1,1,3,6,,
4012674,3,1,1,0,1,1,1,1,10.1793003077486,9.563289224419451,9.334871812003191,1,3,1,8,8,8
4012675,1,1,2,2,3,1,0,.e,.1853894806180648,,,3,1,3,6,,
4012678,10,2,1,2,3,1,1,1,6.710836515320828,6.455026129131149,7.137464470064238,3,3,1,8,8,8
4012680,26,2,1,1,1,1,1,1,1.130333660369661,.9450559176684592,1.390036061391018,1,3,1,8,8,8
4012681,23,1,1,2,2,1,1,1,.3111323924694304,.2801948466081072,.2904049636998964,3,3,1,8,8,8
4012682,10,2,1,1,3,1,1,0,5.487614900013172,6.66024229231451,,1,3,1,8,8,
4012683,8,1,2,1,3,1,1,0,.1086787195229542,.2195897020530451,,1,3,1,8,8,
4012685,23,2,2,2,1,1,1,1,2.417973979157768,2.287736341347471,2.222228282648291,3,3,1,8,8,8
4012689,2,1,1,1,1,1,1,1,8.243032029604421,7.564857733195792,8.409220545552946,1,3,1,8,8,8
4012696,5,1,2,1,1,1,1,0,6.790759559347546,5.298166753256218,,1,3,3,6,6,
4012699,3,1,1,0,2,1,0,0,.0787327812673376,,,1,1,3,5,,
4012704,2,1,2,1,1,1,1,1,19.00857229696869,16.08969170921562,16.89445390323183,3,2,2,6,6,6
4012705,13,1,2,0,2,1,1,1,22.52937056360078,16.95149077969526,19.39683117161032,1,1,3,3,6,6
4012708,17,1,1,1,1,1,1,1,6.850015939143044,6.24592459809416,6.115586121629731,2,2,2,6,6,6
4012717,1,1,2,2,1,1,1,1,31.67203573859017,31.35850712873833,30.37556503963486,2,3,1,8,8,1
4012723,10,2,2,0,2,1,0,0,5.581064097674901,,,1,3,3,3,,
4012724,2,2,2,0,2,1,1,0,2.632746505599157,3.295322381470658,,1,3,2,7,7,
4012725,1,1,1,2,1,1,1,1,45.92559344626074,39.80420632657138,29.72750754063918,2,1,3,6,6,6
4012730,21,3,2,1,1,1,0,0,.0858959245609798,,,1,1,3,7,,
4012733,24,2,1,1,2,1,1,1,16.03891280169993,12.26019128247907,28.61469723401123,1,2,1,7,7,1
4012740,25,2,1,2,3,1,1,1,13.84484955039503,12.23962505421263,13.7256277445322,3,2,1,8,8,8
4012744,8,1,2,2,1,1,1,1,68.43601443295969,78.75357637905225,4.73777352520061,2,1,3,6,6,6
4012747,20,1,2,1,1,1,1,0,5.243634400631059,4.942861327220271,,1,2,3,3,6,
4012748,8,1,1,1,1,1,1,1,.0442871709153947,.1188010761447171,.4390188778103761,3,2,1,8,8,8
4012753,1,1,2,2,3,1,0,0,.149447764837002,,,3,3,1,8,,
4012754,20,1,1,1,1,1,1,1,12.37128166810209,11.86035969371919,12.62114445055747,2,1,3,6,6,6
4012755,5,1,1,2,1,1,1,0,10.67062061739219,10.97088848161878,,3,2,1,8,8,
4012756,2,1,1,2,1,1,1,1,19.16627813517571,16.1006353631386,17.59223891202111,2,2,2,1,9,9
4012759,14,1,1,1,2,1,1,1,1.849328673075447,1.437546338506611,2.023795549292772,1,1,3,5,5,6
4012760,5,1,1,1,2,1,1,0,5.598847897637495,7.051634628549536,,2,2,2,3,2,
4012764,22,2,1,1,1,1,1,1,51.38913498296573,48.8239611575784,41.78947603986736,1,3,1,6,6,6
4012766,25,2,2,0,3,1,1,1,13.07228279786692,11.38941087090697,12.55968536715921,1,1,2,3,6,6
4012767,12,1,1,1,1,1,0,1,1.646262485956578,,3.816024313008328,1,3,1,8,,8
4012768,24,2,2,0,2,0,1,1,,30.35202298933028,10.61865197100926,1,1,3,,6,6
4012769,10,2,1,0,3,1,0,1,7.156867924544914,,38.88511584741175,1,2,2,2,,2
4012773,18,1,2,0,1,1,1,1,1.686728947607427,1.993271585287917,2.296165891200681,1,3,2,6,6,6
4012775,10,1,2,1,1,1,1,1,1.514787240887749,1.539891065294513,1.660687068582664,1,3,2,4,6,6
4012779,21,3,1,2,1,1,1,1,4.257088026262573,4.301084522528193,4.075557488522701,3,3,1,8,8,8
4012780,15,1,1,1,1,1,1,1,.6378385869335534,.6851794316581066,.6543464539444501,1,3,1,8,8,8
4012782,22,2,1,2,1,1,1,1,27.3139038250441,44.33405577000666,29.42818791949791,3,3,1,8,8,8
4012785,22,2,2,2,3,1,1,1,32.67145712988821,33.96055225434754,31.22962422168793,,2,2,6,6,6
4012788,5,1,2,2,1,1,0,0,20.65259595792557,,,2,,3,6,,
4012795,18,1,1,1,1,1,1,1,1.937099635889078,1.607315688158172,1.83899963824167,1,2,2,6,6,1
4012798,23,2,2,2,1,1,1,1,.5904250591967705,.5857663784120761,.8441419656329657,2,3,1,8,8,6
4012799,20,1,1,1,1,1,1,1,2.984272816069066,2.717912544391821,3.311168336480378,2,2,3,6,6,6
4012800,23,1,2,1,1,1,1,1,3.696850142834282,2.663583933548914,3.533812579815723,1,3,2,7,7,7
4012805,15,1,1,0,1,1,1,1,1.309287669275368,1.111362946755474,1.078730645304252,2,2,2,6,6,6
4012808,21,3,1,1,1,1,1,1,10.08604332539274,11.70908287563862,11.76347450580258,2,2,1,6,6,6
4012810,26,2,2,2,1,1,1,1,3.763429605025907,3.002706847278555,3.120884362319269,,1,3,3,6,6
4012818,18,1,1,2,1,1,1,1,2.939549993497235,3.893400012516691,3.106923674903082,2,3,1,8,8,8
4012823,10,2,2,2,1,1,0,1,17.44092370717299,,38.8743649048009,3,3,1,8,,8
4012827,15,1,1,0,3,1,0,1,1.813212471234022,,7.092742586548751,1,2,2,1,,6
4012834,13,1,1,1,3,1,1,1,6.385968058059833,5.402526109198763,5.782926631210458,3,3,1,8,8,8
4012835,10,2,2,2,1,1,1,1,16.40174678466517,16.71908543199616,17.24769592777621,3,3,1,8,8,8
4012836,21,3,2,2,1,1,1,1,13.34337831814901,7.534304923313033,9.156305349051514,2,1,3,6,6,6
4012838,12,1,1,2,3,1,0,.e,.2781810182514759,,,1,1,3,5,,
4012839,9,1,1,1,1,1,1,1,4.269791941059855,3.644847226745187,3.847983564018563,3,1,2,6,6,6
4012841,17,1,1,1,1,1,0,0,15.6566434366991,,,2,1,2,4,,
4012843,17,1,2,1,3,1,1,1,6.819856382021298,3.32986043466106,5.592282157353888,1,1,3,6,6,6
4012846,23,2,1,1,1,1,1,1,1.901815099423813,1.947341683575031,2.048349707294903,3,1,3,3,6,6
4012849,16,1,1,2,1,1,1,1,20.92547146327857,19.86970558082412,23.04982731139699,3,3,2,6,6,6
4012850,10,1,1,2,1,1,1,1,5.670434255238595,4.416722235881857,5.873951143051007,1,3,1,7,7,7
4012851,19,1,1,1,1,1,1,0,5.248636764966552,8.793985780014843,,1,2,3,3,2,
4012853,5,1,1,1,1,1,1,1,12.93968851947212,12.04696004235003,11.88282960409109,2,1,2,6,6,6
4012857,21,3,1,1,,1,0,0,.0530551707043711,,,1,1,3,7,,
4012859,26,2,2,1,1,1,1,0,7.073685814219306,4.104769579621724,,1,1,3,7,7,
4012861,21,3,1,0,2,1,1,1,4.265442952135921,3.786906411755757,4.57873087404334,1,3,2,6,6,6
4012863,7,1,1,1,1,1,1,0,5.813098237907257,6.668122602252078,,1,1,2,6,6,
4012867,1,1,2,2,2,1,1,1,46.08848035161205,43.79943007135008,38.21112413595176,3,3,1,8,8,8
4012871,21,3,1,2,1,1,1,1,11.73076649788554,13.37024744487178,14.17912014278088,1,1,2,4,6,6
4012874,23,1,2,1,1,0,1,0,,5.769972690872925,,1,2,3,,6,
4012876,13,1,1,2,1,1,1,1,4.448120338959817,4.046800511151728,4.026885669451227,1,3,1,8,8,8
4012877,5,1,2,1,1,1,1,0,9.705040440569373,6.416839657422977,,1,2,3,7,7,
4012879,9,1,1,,3,1,1,1,1.708523156599181,1.56668045472817,2.17146210708065,1,3,2,6,6,6
4012880,5,1,1,1,1,1,1,0,7.502942976625036,6.781191176811228,,1,1,3,6,6,
4012883,1,1,1,1,1,1,1,1,46.44725459432322,38.99154077196621,38.05685109664836,2,3,3,6,6,6
4012884,23,2,1,0,2,1,1,1,.969650865134583,.947648937374564,1.070132587863754,1,3,1,8,8,8
4012885,20,1,2,2,1,1,1,1,7.30221721501131,7.453196262887985,6.577796290065399,3,3,1,8,8,8
4012892,2,2,2,1,1,1,0,.e,.1231637612726906,,,1,1,2,6,,
4012893,1,1,1,2,1,0,1,1,,55.64045897092691,16.25733027384292,3,1,2,,6,6
4012904,1,1,2,2,1,1,1,1,26.9900078661652,24.4987955322436,27.96096334659956,3,3,1,8,8,8
4012905,18,3,2,1,1,1,1,1,8.474002022919844,8.030715620986481,7.859465379415033,1,2,3,6,6,6
4012906,12,1,1,2,1,1,1,1,5.725484142564961,5.093291772467929,5.954862449708228,3,1,2,7,6,6
4012917,23,2,2,2,3,1,1,1,.7770477111498565,.5593604863981997,.7339943898206098,3,3,2,8,8,8
4012919,10,1,2,0,2,1,1,1,25.10163974619291,23.10965546732343,28.61881126869627,1,2,2,3,6,6
4012921,10,1,1,2,2,1,0,1,3.923556954755381,,11.1517001345762,1,1,3,6,,6
4012922,12,1,2,1,1,1,1,1,25.70486463653183,21.20446218279157,18.47432700536008,1,1,2,9,9,9
4012923,17,1,2,1,1,1,1,1,6.473984503217713,5.481365254378916,7.295029784132106,1,3,2,7,7,7
4012925,3,1,1,,3,0,0,1,,,21.23428980962777,1,1,2,,,8
4012931,15,1,1,2,1,1,1,1,4.178184255446226,4.728650793523321,4.864512020185421,2,2,2,6,6,6
4012933,3,1,2,1,1,1,1,1,4.505798451213117,3.163519284081588,3.633309954978674,,2,2,6,6,6
4012934,20,1,2,2,1,0,0,1,,,44.9140753866157,3,1,3,,,6
4012936,13,1,2,1,1,1,1,1,34.32767305671693,33.21287131431539,42.53458803573346,2,3,1,6,6,6
4012938,5,1,1,2,1,0,1,1,,5.923144625379094,2.109198964305365,3,1,3,,6,6
4012939,1,1,2,0,1,1,.e,.e,.7082039015012492,,,1,1,2,6,,
4012940,11,1,2,2,1,1,1,1,4.455761976161093,2.727998196892084,3.543233680864989,3,2,3,7,6,6
4012942,2,1,2,1,1,1,1,1,15.04164190970248,14.09574583661429,13.21266777919819,2,3,1,6,6,6
4012946,14,1,2,1,2,1,1,0,12.06543874014543,12.20348232064044,,1,1,3,6,6,
4012948,17,1,1,1,1,1,1,1,11.69895983532395,8.668716666664622,13.36890284174471,1,2,2,7,7,7
4012953,23,2,2,1,3,1,1,1,9.321070444340707,9.499995154172908,12.7955445790398,1,1,3,3,4,6
4012954,11,1,2,0,2,1,1,0,5.877954099415812,6.237364417755698,,1,3,2,3,6,
4012957,22,2,1,0,2,1,1,1,37.22478547710475,30.48849142315477,31.24188541167389,2,1,2,6,6,6
4012958,21,3,1,2,2,1,1,1,8.762421872808039,8.269939909125378,8.735272653492869,1,2,1,8,8,8
4012959,15,1,1,1,1,1,1,0,1.030099478416104,.7862718301744621,,1,1,3,7,7,
4012961,25,2,1,2,1,1,1,0,17.21388997581664,11.87013510303094,,2,1,2,7,9,
4012963,17,1,1,2,2,1,1,1,4.93799817070992,4.724857793859978,5.049432624637169,3,3,1,8,8,8
4012965,1,1,2,1,2,1,1,1,6.515978065297486,8.453228352805267,6.933334513861582,2,3,3,6,6,7
4012967,2,1,1,1,2,0,0,1,,,25.54334009622552,1,1,3,,,6
4012972,3,1,1,0,2,1,1,0,16.93775486891572,14.72288867206102,,1,1,3,6,6,
4012973,4,1,2,1,1,1,1,0,5.23972108974454,12.19286666663902,,2,1,3,2,6,
4012979,11,1,1,1,1,1,1,1,11.47352191860526,12.09958501904527,11.10409263200184,2,3,1,8,8,8
4012981,21,3,2,1,2,1,0,0,.1106822250589852,,,1,2,1,7,,
4012988,2,1,2,1,1,1,1,1,34.88267744810686,20.75530075009538,25.52528331228681,1,1,2,2,6,6
4012993,8,1,1,1,3,0,1,0,,.3974766777966386,,1,2,2,,6,
4012999,4,1,2,1,1,1,1,1,3.296860396373719,4.401711272866436,2.74810195592255,1,1,2,6,6,6
4013002,22,2,1,1,1,1,1,1,31.34554474103222,33.41160873669001,25.3014272994274,1,3,3,6,6,6
4013012,25,2,1,0,2,1,1,0,11.97397317062322,11.91414292883358,,1,1,2,9,9,
4013013,10,1,2,0,1,1,1,1,8.686191141758059,10.87858180901779,7.106426495456805,2,2,2,6,6,6
4013023,23,1,2,1,2,1,1,1,.5393155748574607,.4791246051302361,.465578548233562,1,3,1,8,8,8
4013031,22,2,1,2,2,1,0,0,.3154260952037304,,,3,2,1,8,,
4013034,26,2,2,,2,1,1,0,2.705310656754859,2.133217872028436,,1,3,3,6,6,
4013036,9,1,1,1,1,1,1,1,5.388076964161556,5.818863732577799,5.953465200292989,1,2,2,6,6,6
4013037,1,1,2,0,2,1,0,1,18.60192234133854,,33.29581187206114,2,2,1,7,,7
4013038,19,1,1,1,1,1,1,1,19.64466233704822,16.36910975641349,17.46740444412275,2,2,1,7,7,7
4013039,1,1,2,0,1,1,1,1,7.150492498454022,7.950514141302993,8.191185118847232,2,2,3,3,6,6
4013041,10,2,2,1,1,1,1,1,7.000595859180219,7.619984265854408,7.644038847501611,1,3,1,4,6,6
4013042,12,1,1,1,1,1,1,1,15.46752662073988,12.75428371784626,12.24003994351486,2,2,2,9,9,9
4013043,15,1,1,2,1,1,1,1,9.947456106203704,10.64319277356711,9.832330429581193,3,2,1,8,8,1
4013044,3,1,2,1,1,1,0,1,7.614814748925292,,23.86312879323631,1,1,3,6,,6
4013047,23,1,1,0,1,1,1,1,.6184915991659926,.4191300576929867,1.053734761416751,1,1,3,5,5,1
4013048,2,1,1,1,1,1,1,1,15.25125362962751,14.51557988737369,18.55760390439907,2,3,2,6,6,6
4013052,21,3,1,2,1,1,0,0,9.087754587518589,,,1,1,3,6,,
4013053,12,1,2,2,1,1,1,1,1.582066902634316,1.808710168692464,1.484928588889236,2,3,1,8,8,8
4013055,14,1,2,1,1,1,1,0,7.786296081079327,4.577809794444376,,2,1,3,6,2,
4013058,24,2,1,0,2,0,1,0,,22.63718532685526,,1,1,3,,6,
4013062,11,1,1,0,3,1,1,1,8.879584369020737,8.023149174186836,8.086615103603517,1,1,3,6,6,6
4013064,19,1,2,2,1,1,1,1,15.88670351158459,17.34912220028637,13.57296824473619,2,3,1,7,7,7
4013065,10,2,2,1,2,1,1,1,12.09888645567934,9.928454391363074,15.62232303337811,1,1,2,6,6,6
4013067,21,3,2,2,1,1,1,1,4.658360272332287,5.232744842987652,3.933883492535091,3,1,1,6,6,6
4013068,1,1,2,2,1,1,1,1,18.16801132798698,30.85095084367278,22.1507673047298,2,2,1,8,7,7
4013070,18,1,2,2,2,1,1,1,5.852824340655013,4.940394495362943,6.234247483585555,2,2,1,8,8,8
4013071,23,2,1,1,2,1,1,0,3.11467724310172,2.644993457953539,,1,1,3,6,6,
4013072,9,1,1,2,1,1,1,1,1.964346302329546,1.698995340493371,1.885938332583072,3,2,2,9,9,9
4013073,10,2,1,2,1,1,1,1,5.694345130853558,5.88680020990053,6.185114477968442,3,3,1,8,8,8
4013075,23,2,1,1,1,1,1,1,1.681846299839682,1.526768153329482,1.546938319507947,2,3,1,6,6,6
4013076,11,1,1,1,1,1,1,1,6.316333543214084,5.446719974336436,5.192162831251589,2,1,2,3,9,9
4013086,2,1,1,2,1,1,1,1,12.03373377543516,12.56897243495034,11.43703891817282,2,2,2,6,6,6
4013093,26,2,1,1,1,1,1,1,1.454793381075788,1.233100408289193,1.447979115985001,3,2,1,8,8,8
4013100,10,2,2,2,1,1,1,1,3.983581456428588,3.769617308955532,3.580751161222623,2,2,2,7,7,7
4013102,26,2,2,1,1,1,0,1,3.455640433017854,,11.92024866934321,2,2,2,6,,6
4013103,3,1,1,2,2,1,1,1,3.062392616012079,3.056369195472526,2.815643294364055,2,1,2,2,6,6
4013105,20,1,2,1,1,1,1,1,9.867281098427981,9.858895121308658,9.889090241338856,2,2,2,6,6,6
4013106,17,1,1,1,1,1,0,0,.1834366716870368,,,1,1,2,6,,
4013109,17,1,1,0,2,1,1,1,15.59076076040918,10.43224353132502,12.58364954646143,1,1,3,6,6,6
4013113,21,3,2,2,3,1,1,0,10.24013850298559,8.33174688345899,,3,2,1,8,8,
4013116,20,1,2,1,1,1,1,1,7.626748039166472,6.830996524240732,8.884524300233458,2,3,2,6,6,6
4013118,13,1,2,1,1,1,1,1,8.122097856285132,7.126187649883559,8.842741551337342,1,2,2,6,6,6
4013119,25,2,2,1,1,1,1,1,15.82941298718357,11.78672034224864,14.0344470993925,2,2,2,6,6,6
4013123,23,2,1,2,1,1,1,1,2.271033745541578,1.811907726822329,2.160475429224706,2,1,3,3,6,6
4013126,18,3,2,,3,1,1,1,1.963353269104583,2.212248034285431,2.958130132734085,1,2,3,3,6,6
4013127,17,1,1,1,1,1,0,0,7.615520750986115,,,2,3,2,6,,
4013128,22,2,1,2,1,1,0,1,20.56752977607474,,94.63199784635333,3,1,2,1,,1
4013132,7,1,2,1,1,1,1,1,1.391044496553882,1.204381666057032,1.449703926983038,1,3,1,8,8,8
4013133,1,1,1,2,1,1,1,1,8.760124401039803,9.191733906996923,8.593776846896233,2,2,2,6,6,6
4013136,22,2,1,1,1,1,1,0,10.07450648141783,9.678215058160191,,2,2,2,6,6,
4013139,25,2,1,2,2,1,1,1,5.319902195495995,5.022466385604065,6.018569729006284,3,2,2,8,8,8
4013142,11,1,1,1,1,1,1,1,3.625466509865127,2.890734335992409,2.993304554290529,3,1,3,2,6,6
4013147,23,1,1,2,3,1,1,0,1.781693115831845,1.536416121365417,,2,2,1,8,8,
4013150,13,1,2,1,1,1,1,1,7.228613715610118,5.011163115808654,5.458361388109094,2,1,3,6,6,6
4013151,11,1,1,,2,1,0,0,.1048500445824839,,,2,2,2,6,,
4013153,18,1,2,2,1,1,1,1,45.68736581413829,59.65327761497157,44.48134202380739,1,1,3,6,6,6
4013157,3,1,2,2,1,1,1,0,6.839332566408036,6.342074158396589,,1,2,2,6,6,
4013160,9,1,2,2,1,1,1,1,3.551638353968857,4.513687108772743,3.372031140767342,3,2,2,6,6,6
4013161,21,3,1,2,3,1,1,1,4.987128915912532,4.50063944710056,5.531783332849328,3,2,2,8,8,8
4013165,9,1,2,1,3,1,1,1,9.48364643041705,5.767791951046635,5.151904072426462,1,1,3,5,5,6
4013168,2,1,1,2,1,1,1,1,16.80941056424093,13.32139621156348,15.40929271798224,,3,1,8,8,8
4013172,2,1,1,0,3,1,1,1,9.507749487822096,12.28375759009381,11.67630408783999,1,1,3,3,2,6
4013176,10,1,1,1,1,1,1,1,2.098359207232743,3.359081837833187,2.950876609918625,2,3,1,8,1,8
4013177,9,1,1,2,1,1,1,1,2.321625789333503,2.118836049135304,3.599225645438331,1,1,3,6,4,6
4013178,14,1,2,1,3,1,0,0,.0625880271921654,,,1,1,3,6,,
4013179,21,3,2,2,1,1,1,1,7.311136992815875,6.522893588872199,6.960828284995429,3,3,1,8,8,8
4013189,3,1,1,2,1,1,1,1,12.82124594005425,12.03289800599417,13.5653181392804,3,1,2,6,6,6
4013191,2,2,1,1,,1,1,0,1.652015660860723,1.862527494767749,,,1,3,3,2,
4013192,18,1,2,2,1,1,1,1,4.773757004106023,3.879627091750538,3.886775148956859,2,2,2,6,6,6
4013193,7,1,1,2,1,1,1,1,1.206489679355722,1.254224222492537,1.342382591136275,3,2,1,8,8,8
4013195,1,1,2,0,1,1,0,.e,50.89985237309827,,,,1,3,4,,
4013198,23,2,1,1,1,1,0,1,1.99633753621992,,7.787111186847699,2,2,2,4,,6
4013201,1,1,2,2,1,1,0,0,29.77198553590641,,,1,1,3,6,,
4013203,20,1,1,1,1,1,1,1,12.87109542947766,10.48183182370333,12.44655387879047,2,1,3,1,6,6
4013205,10,2,1,1,1,1,1,1,7.525030275845541,7.680558399491593,6.29186111994377,2,2,1,4,8,1
4013207,3,1,1,2,1,1,1,1,7.19058623003869,5.692679757891447,9.298478668504769,2,1,2,9,9,9
4013209,17,1,1,2,1,1,1,0,9.979910591322483,10.56395543680258,,1,1,2,6,6,
4013210,23,2,1,2,1,1,1,0,.8184634051809152,.4933503303655414,,2,2,3,3,6,
4013212,10,2,1,0,1,1,1,1,9.888534948346811,9.212235071931319,17.87714133986063,3,3,1,4,1,1
4013215,10,2,2,2,1,1,1,1,3.506858912075129,2.963579552896902,2.958409955430029,3,3,2,3,8,8
4013218,7,1,2,0,1,1,1,1,5.832051160079292,4.395442800572711,4.703793234393858,2,1,3,6,6,6
4013222,10,1,1,2,1,1,1,1,10.90519665961456,8.22571318672585,7.45023350773427,2,1,3,6,6,6
4013226,26,2,1,1,1,1,1,1,19.21367855982767,16.60571654974042,17.96019046478939,1,3,1,8,8,8
4013228,1,1,1,1,2,1,1,0,68.43524584808026,78.75357637905225,,3,1,3,6,6,
4013231,9,1,2,2,1,1,1,1,1.800594005397262,1.515292318853098,1.663415618891046,3,3,1,8,8,8
4013232,13,1,2,1,1,0,0,1,,,77.52137638543222,2,1,2,,,6
4013234,19,1,1,2,3,1,1,1,9.575464884390469,9.12381547952913,9.293560084144007,3,2,1,8,8,8
4013235,22,2,1,2,1,1,0,1,33.05530689654645,,72.57188396079188,3,3,1,8,,8
4013238,18,1,2,0,2,1,1,1,12.18724278628932,23.98189449668565,13.88755516524342,,,3,6,6,6
4013239,12,1,1,2,3,1,1,0,2.223056327885713,2.009417868316718,,3,2,1,8,8,
4013245,12,1,1,2,3,1,0,0,.0513448609541681,,,1,2,2,6,,
4013248,24,2,2,1,1,1,1,0,4.90109453739254,4.242913528227063,,1,2,3,2,6,
4013253,1,1,2,1,2,1,1,1,17.71556536431968,9.759802434440811,18.29667494726661,1,1,3,6,5,1
